area,contours,radius,hull_radius,centroid_x,centroid_y,weight_0_1,weight_0_2,weight_0_3,weight_0_4,weight_0_5,weight_0_6,weight_0_7,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_1_7,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_3_1,weight_3_2,weight_3_3,weight_3_4,weight_3_5,weight_3_6,weight_4_1,weight_4_2,weight_4_3,weight_4_4,weight_4_5,weight_4_6,weight_5_1,weight_5_2,weight_5_3,weight_5_4,weight_5_5,weight_5_6,weight_6_1,weight_6_2,weight_6_3,weight_6_4,weight_6_5,weight_6_6,weight_6_7,weight_7_1,weight_7_2,weight_7_3,weight_7_4,weight_7_5,weight_7_6,weight_7_7,num_holes,label
290.0,34,11.0543634877,12.5172602991,16.3873563218,15.8109195402,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,16.0,8.0,0.0,0.0,8.0,16.0,16.0,9.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,6.0,10.0,16.0,16.0,0.0,0.0,0.0,7.0,16.0,16.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0,1
254.5,54,10.6010688816,14.9046466627,14.9148657498,13.2311722331,0.0,16.0,8.0,0.0,0.0,14.0,0.0,0.0,16.0,6.0,0.0,12.0,13.0,0.0,0.0,16.0,0.0,8.0,15.0,0.0,0.0,16.0,16.0,16.0,13.0,0.0,0.0,6.0,16.0,15.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0,4
254.0,48,10.2824326984,14.5164005428,16.4717847769,14.7637795276,0.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,10.0,16.0,14.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,6.0,16.0,8.0,0.0,0.0,0.0,0.0,11.0,16.0,7.0,0.0,0.0,0.0,0.0,9.0,16.0,7.0,0.0,0.0,9.0,14.0,15.0,0.0,0.0,0.0,16.0,16.0,9.0,0.0,0.0,0.0,0,3
240.5,27,9.22418285174,12.6131455242,15.5786555787,15.4691614692,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,8.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0,1
351.5,38,11.5150643931,12.7721470851,16.1830251304,12.1896633476,0.0,0.0,16.0,16.0,14.0,0.0,0.0,0.0,13.0,12.0,0.0,13.0,12.0,0.0,6.0,16.0,0.0,0.0,14.0,12.0,11.0,16.0,16.0,16.0,16.0,9.0,0.0,7.0,12.0,16.0,11.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1,9
241.0,56,9.59188425631,13.7995992863,14.6065006916,14.5809128631,0.0,8.0,14.0,16.0,16.0,0.0,0.0,0.0,16.0,14.0,8.0,8.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,15.0,0.0,15.0,7.0,0.0,0.0,0.0,12.0,16.0,13.0,0.0,0.0,0.0,0,5
233.5,41,10.9861918393,14.0301386503,15.0935046395,20.8415417559,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,8.0,0.0,0.0,6.0,12.0,14.0,16.0,16.0,0.0,0.0,14.0,16.0,10.0,13.0,12.0,0.0,0.0,0.0,16.0,16.0,16.0,7.0,0.0,0,6
408.5,33,11.4442902358,12.2513635904,16.4447164423,16.2492860057,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,12.0,0.0,0.0,0.0,10.0,9.0,0.0,10.0,0.0,0.0,16.0,6.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,6.0,8.0,0.0,16.0,0.0,0.0,6.0,9.0,0.0,8.0,14.0,8.0,15.0,0.0,0.0,0.0,0.0,11.0,16.0,11.0,0.0,0.0,1,0
262.5,42,10.4314237119,13.2964055821,14.28,15.093968254,0.0,0.0,16.0,16.0,6.0,0.0,0.0,0.0,8.0,16.0,16.0,7.0,0.0,0.0,0.0,8.0,16.0,16.0,0.0,0.0,0.0,12.0,16.0,13.0,0.0,0.0,0.0,14.0,16.0,10.0,0.0,0.0,0.0,14.0,16.0,8.0,0.0,0.0,0.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,9.0,0.0,0.0,0,1
276.0,50,9.80758503232,14.9376953368,14.2161835749,16.2421497585,0.0,16.0,16.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,15.0,0.0,0.0,0.0,15.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,13.0,16.0,13.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,6.0,0,2
297.0,41,10.8127523237,12.5623662724,15.1919191919,19.6470258137,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,16.0,14.0,14.0,10.0,0.0,0.0,16.0,0.0,0.0,11.0,9.0,0.0,13.0,12.0,8.0,12.0,12.0,0.0,0.0,0.0,16.0,16.0,12.0,0.0,0.0,1,6
471.0,34,12.5287076488,13.5320203632,15.8269639066,15.9217975938,0.0,0.0,16.0,16.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,8.0,6.0,9.0,0.0,0.0,0.0,9.0,0.0,15.0,0.0,0.0,9.0,8.0,0.0,0.0,6.0,16.0,16.0,11.0,0.0,0.0,1,0
389.0,39,11.4743129922,13.2915189771,16.0779777207,15.1585261354,0.0,0.0,10.0,16.0,6.0,0.0,0.0,0.0,14.0,10.0,12.0,15.0,0.0,0.0,0.0,16.0,0.0,10.0,16.0,11.0,0.0,15.0,16.0,16.0,11.0,0.0,0.0,0.0,16.0,16.0,11.0,0.0,0.0,10.0,10.0,9.0,16.0,0.0,0.0,10.0,11.0,8.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,9.0,0.0,0.0,2,8
223.0,54,9.83649315433,13.2699468783,18.4850523169,11.5695067265,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,10.0,13.0,13.0,16.0,10.0,0.0,0.0,0.0,0.0,9.0,16.0,15.0,0.0,0.0,8.0,16.0,15.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0,7
275.5,46,9.83074914643,13.2699182819,16.502722323,13.5940713854,0.0,6.0,16.0,16.0,10.0,0.0,0.0,0.0,15.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,8.0,14.0,16.0,0.0,0.0,12.0,16.0,16.0,16.0,10.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0,7
269.5,43,10.1608292752,12.6768416644,17.3568336425,13.3333333333,0.0,7.0,16.0,16.0,11.0,0.0,0.0,0.0,15.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,14.0,16.0,8.0,0.0,0.0,13.0,16.0,15.0,6.0,0.0,0.0,9.0,16.0,10.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0,7
290.5,60,11.3411883837,13.5140259336,15.8577165806,17.0218014917,0.0,9.0,0.0,9.0,8.0,0.0,0.0,0.0,16.0,0.0,13.0,16.0,0.0,0.0,0.0,14.0,0.0,7.0,16.0,6.0,7.0,12.0,0.0,0.0,13.0,7.0,0.0,13.0,0.0,0.0,12.0,8.0,0.0,16.0,8.0,8.0,15.0,7.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,9.0,16.0,13.0,0.0,0.0,0.0,0,0
258.5,46,9.69530564605,13.8421004302,17.6105738233,13.1992263056,0.0,9.0,16.0,16.0,16.0,13.0,0.0,0.0,6.0,10.0,12.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,9.0,16.0,16.0,16.0,8.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0,7
286.0,48,11.7662299206,13.2745661983,17.1940559441,13.3613053613,0.0,0.0,9.0,16.0,16.0,0.0,0.0,0.0,9.0,12.0,0.0,14.0,7.0,0.0,0.0,16.0,13.0,8.0,14.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,13.0,10.0,14.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,1,9
220.0,51,9.32196313112,12.589437758,14.6378787879,16.5083333333,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,6.0,11.0,16.0,11.0,9.0,16.0,8.0,0.0,9.0,13.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0,4
288.5,49,10.2393915061,14.3443619425,16.4558058925,14.8827267475,0.0,9.0,16.0,16.0,13.0,0.0,0.0,0.0,16.0,12.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,15.0,16.0,14.0,0.0,0.0,0.0,10.0,16.0,16.0,0.0,0.0,0.0,0,3
231.0,53,9.22999611287,13.912531495,16.8181818182,14.8080808081,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,16.0,13.0,14.0,12.0,0.0,0.0,7.0,10.0,0.0,10.0,7.0,0.0,0.0,0.0,6.0,16.0,6.0,0.0,0.0,0.0,6.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,8.0,8.0,15.0,7.0,0.0,0.0,6.0,16.0,16.0,9.0,0.0,0.0,0,3
235.5,41,9.52423740483,15.7464035102,16.4161358811,11.9355980184,0.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,12.0,10.0,12.0,16.0,14.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0,7
231.5,54,10.6087139089,12.7473673518,17.0935925126,16.7645788337,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,13.0,6.0,0.0,8.0,0.0,0.0,6.0,8.0,7.0,11.0,0.0,0.0,0.0,8.0,0.0,15.0,7.0,0.0,0.0,9.0,0.0,7.0,16.0,13.0,13.0,12.0,0.0,0.0,0.0,6.0,16.0,16.0,0.0,0.0,0,0
403.5,36,11.7090545603,12.5981304639,15.5708384965,15.7542337877,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,11.0,0.0,0.0,0.0,16.0,16.0,10.0,16.0,0.0,7.0,16.0,14.0,0.0,14.0,0.0,0.0,16.0,9.0,0.0,12.0,0.0,0.0,15.0,8.0,0.0,16.0,0.0,0.0,12.0,16.0,16.0,12.0,0.0,0.0,0.0,6.0,16.0,14.0,0.0,0.0,0.0,1,0
239.5,43,10.0707136209,13.393885765,16.8629088379,14.6318719555,0.0,11.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,9.0,16.0,16.0,16.0,0.0,0.0,0.0,13.0,15.0,12.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0,7
268.0,41,9.39855651944,13.869197611,15.927238806,15.0777363184,0.0,8.0,16.0,16.0,16.0,0.0,0.0,0.0,8.0,15.0,12.0,16.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,15.0,8.0,11.0,16.0,0.0,0.0,0.0,7.0,16.0,16.0,9.0,0.0,0.0,0,5
298.5,40,10.7307191755,12.5176099476,16.3584589615,13.8269123395,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,7.0,0.0,0.0,8.0,16.0,16.0,16.0,16.0,0.0,0.0,16.0,16.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,11.0,15.0,15.0,0.0,0.0,0.0,6.0,16.0,10.0,0.0,0.0,0.0,0,9
258.0,51,10.9738728145,14.1209584836,17.1143410853,14.9741602067,0.0,12.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,11.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,14.0,0.0,7.0,14.0,14.0,0.0,0.0,12.0,16.0,16.0,16.0,0.0,0.0,0,9
277.5,55,9.69697297794,15.1448584683,16.4750750751,15.5513513514,0.0,9.0,16.0,16.0,8.0,0.0,0.0,9.0,15.0,13.0,16.0,10.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,9.0,0.0,8.0,0.0,0.0,16.0,13.0,0.0,0.0,12.0,16.0,16.0,16.0,9.0,0.0,0,3
338.5,44,11.4532585288,13.2911250588,16.0231413097,14.6001969473,0.0,11.0,16.0,6.0,0.0,0.0,0.0,7.0,16.0,13.0,15.0,0.0,0.0,0.0,12.0,13.0,0.0,12.0,14.0,0.0,0.0,15.0,12.0,15.0,16.0,0.0,0.0,0.0,8.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,6.0,0.0,7.0,14.0,13.0,0.0,0.0,8.0,16.0,16.0,16.0,0.0,0.0,1,9
286.0,43,10.593043061,14.1227834315,16.7843822844,13.534965035,0.0,10.0,16.0,16.0,11.0,0.0,0.0,0.0,16.0,14.0,15.0,16.0,0.0,0.0,0.0,12.0,12.0,14.0,16.0,0.0,0.0,0.0,10.0,16.0,7.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,11.0,16.0,16.0,13.0,0.0,0.0,0,3
206.0,58,9.62540069371,14.6541063413,15.7362459547,13.251618123,0.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,16.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,0,3
249.5,53,10.709419516,13.6224241668,14.916499666,14.0320641283,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,9.0,0.0,8.0,16.0,0.0,0.0,16.0,6.0,9.0,16.0,8.0,13.0,16.0,7.0,0.0,12.0,16.0,16.0,15.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,4
335.5,50,11.5222906543,13.5847051539,16.4823646299,12.9274714357,0.0,6.0,16.0,16.0,12.0,0.0,0.0,0.0,15.0,6.0,10.0,16.0,0.0,0.0,6.0,9.0,0.0,8.0,16.0,6.0,0.0,15.0,12.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,9.0,0.0,8.0,15.0,0.0,0.0,0.0,13.0,16.0,16.0,0.0,0.0,0.0,1,9
302.5,45,12.0108201485,13.7335826117,16.3168044077,19.1019283747,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,8.0,16.0,9.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,16.0,13.0,0.0,10.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,11.0,16.0,16.0,16.0,0.0,0,6
284.5,35,10.1236002867,13.8134747649,18.165202109,15.2776801406,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,0.0,0.0,13.0,16.0,16.0,16.0,0.0,0.0,12.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,8.0,0.0,0,1
320.0,50,12.7257806063,13.8409659976,16.3453125,13.2796875,0.0,6.0,16.0,13.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,7.0,0.0,0.0,6.0,9.0,0.0,0.0,16.0,0.0,6.0,10.0,0.0,0.0,16.0,6.0,0.0,9.0,13.0,14.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,13.0,13.0,16.0,6.0,0.0,1,9
301.0,35,10.5746327338,13.534369962,16.5481727575,12.619047619,0.0,0.0,0.0,14.0,16.0,14.0,0.0,0.0,6.0,16.0,12.0,16.0,7.0,0.0,0.0,14.0,8.0,0.0,16.0,0.0,8.0,16.0,8.0,12.0,12.0,0.0,0.0,11.0,15.0,16.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,1,9
462.0,33,12.9691707518,13.9983325232,15.5995670996,14.882034632,0.0,16.0,0.0,16.0,14.0,0.0,0.0,0.0,16.0,16.0,13.0,14.0,8.0,0.0,0.0,16.0,12.0,0.0,8.0,10.0,7.0,15.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,8.0,8.0,0.0,12.0,0.0,7.0,15.0,0.0,0.0,16.0,13.0,16.0,6.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,1,0
272.0,38,10.3008644201,12.3937606945,16.5018382353,13.4117647059,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,13.0,10.0,10.0,10.0,0.0,0.0,16.0,7.0,11.0,8.0,0.0,0.0,14.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1,9
286.5,35,10.0335537787,14.1463848885,14.7899941827,14.2984293194,0.0,11.0,16.0,16.0,8.0,0.0,0.0,0.0,16.0,10.0,10.0,15.0,0.0,0.0,0.0,0.0,16.0,16.0,8.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,10.0,10.0,13.0,0.0,0.0,0.0,13.0,16.0,15.0,0.0,0.0,0.0,0.0,11.0,16.0,6.0,0.0,0.0,0.0,2,8
242.5,47,10.4704909426,14.8918317981,18.4652920962,15.2927835052,0.0,10.0,16.0,16.0,8.0,0.0,0.0,0.0,8.0,9.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,13.0,16.0,9.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,11.0,16.0,16.0,16.0,12.0,0.0,0,3
257.5,51,10.6619225573,13.9313724889,16.5165048544,14.5980582524,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,12.0,15.0,0.0,0.0,0.0,7.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,13.0,16.0,16.0,16.0,0.0,0.0,1,9
272.5,57,9.826244091,14.5808605264,16.0544342508,16.101529052,0.0,13.0,16.0,10.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,13.0,12.0,12.0,14.0,14.0,0.0,0.0,6.0,16.0,16.0,16.0,0.0,0.0,0,5
359.5,34,11.0458852798,14.0715264361,16.0078813166,14.5164580436,0.0,6.0,14.0,16.0,12.0,0.0,0.0,11.0,16.0,12.0,0.0,16.0,0.0,0.0,0.0,13.0,13.0,11.0,16.0,0.0,0.0,0.0,11.0,16.0,9.0,0.0,0.0,0.0,13.0,16.0,10.0,0.0,0.0,7.0,16.0,7.0,13.0,0.0,0.0,8.0,16.0,13.0,15.0,0.0,0.0,0.0,6.0,16.0,16.0,8.0,0.0,0.0,2,8
202.0,60,8.8944549222,12.0511874225,16.3605610561,15.8341584158,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,6.0,9.0,0.0,15.0,0.0,0.0,13.0,6.0,6.0,16.0,6.0,7.0,16.0,0.0,0.0,9.0,13.0,16.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0,4
248.5,46,10.7110991833,14.7984668428,15.8464118042,16.7974513749,0.0,10.0,16.0,13.0,0.0,0.0,0.0,10.0,16.0,12.0,15.0,0.0,0.0,0.0,8.0,6.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,11.0,0.0,0.0,10.0,16.0,16.0,12.0,0.0,0.0,0,2
219.5,68,9.8788231698,13.1632849504,15.0280941534,16.4388762339,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,8.0,0.0,8.0,8.0,0.0,15.0,0.0,0.0,16.0,0.0,10.0,10.0,0.0,9.0,16.0,0.0,12.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0,4
282.0,45,9.06546469308,15.4384488466,16.4917257683,18.0945626478,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,8.0,0.0,0.0,0.0,8.0,16.0,16.0,10.0,0.0,0.0,0.0,11.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,11.0,16.0,16.0,16.0,12.0,7.0,0.0,6.0,16.0,16.0,16.0,16.0,15.0,0,1
299.5,51,10.5471394095,15.5959005129,17.1730662215,14.6794657763,0.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,15.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,0.0,0.0,8.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,10.0,0.0,0.0,14.0,15.0,0.0,0.0,12.0,16.0,16.0,16.0,0.0,0.0,0,3
241.5,52,9.62165974218,13.0723721013,19.0855762595,13.4216701173,0.0,0.0,11.0,16.0,16.0,8.0,0.0,0.0,12.0,13.0,9.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,9.0,15.0,10.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0,7
281.5,44,10.2074310863,15.7152838381,15.5139135583,17.0562462996,0.0,14.0,16.0,11.0,0.0,0.0,0.0,8.0,16.0,12.0,16.0,6.0,0.0,0.0,0.0,9.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,14.0,16.0,14.0,12.0,9.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,0.0,0,2
242.0,51,10.0805555094,13.8659397355,16.9070247934,16.1701101928,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,7.0,16.0,11.0,0.0,0.0,0.0,9.0,16.0,7.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,8.0,0.0,9.0,16.0,6.0,0.0,0.0,16.0,16.0,16.0,8.0,0.0,0.0,0,3
203.0,39,10.4297555999,13.8079579555,13.3308702791,12.4129720854,0.0,10.0,16.0,16.0,16.0,6.0,0.0,0.0,16.0,11.0,10.0,13.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0,5
