area,width,contours,radius,centroid_x,centroid_y,corners,circles,angle,weight_0_2,weight_0_3,weight_0_4,weight_0_5,weight_0_6,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_3_1,weight_3_2,weight_3_3,weight_3_4,weight_3_5,weight_3_6,weight_4_1,weight_4_2,weight_4_3,weight_4_4,weight_4_5,weight_4_6,weight_5_1,weight_5_2,weight_5_3,weight_5_4,weight_5_5,weight_5_6,weight_6_1,weight_6_2,weight_6_3,weight_6_4,weight_6_5,weight_6_6,weight_7_2,weight_7_3,weight_7_4,weight_7_5,weight_7_6,weight_7_7,num_holes,label
232.0,21.0,35.0,8.83431576743,14.8778735632,17.3807471264,19.0,0.0,90.0,16.0,16.0,6.0,0.0,0.0,0.0,14.0,8.0,16.0,0.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,13.0,15.0,11.0,8.0,7.0,16.0,14.0,12.0,12.0,12.0,0.0,0.0,2
236.0,22.0,44.0,8.89600765504,12.918079096,17.1172316384,31.0,1.0,90.0,16.0,14.0,0.0,0.0,0.0,8.0,16.0,16.0,8.0,0.0,0.0,0.0,8.0,12.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,16.0,14.0,10.0,6.0,0.0,15.0,16.0,16.0,16.0,13.0,0.0,0.0,2
205.5,21.0,57.0,8.80411687954,17.7234387672,13.0632603406,23.0,1.0,-73.610458374,0.0,15.0,16.0,16.0,15.0,0.0,0.0,7.0,8.0,14.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,12.0,16.0,16.0,14.0,0.0,0.0,6.0,9.0,10.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,7
409.5,20.0,39.0,11.9059471975,14.9487179487,15.5889295889,34.0,4.0,83.6598091125,7.0,14.0,6.0,0.0,0.0,0.0,16.0,9.0,13.0,0.0,0.0,8.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,11.0,6.0,0.0,12.0,0.0,0.0,9.0,7.0,0.0,15.0,0.0,0.0,14.0,0.0,0.0,13.0,7.0,13.0,11.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,1.0,0
338.5,17.0,40.0,9.78297798948,15.0965041851,15.1383554899,26.0,3.0,90.0,6.0,12.0,8.0,0.0,0.0,0.0,14.0,0.0,7.0,16.0,0.0,0.0,16.0,0.0,6.0,13.0,0.0,0.0,9.0,14.0,15.0,0.0,0.0,0.0,7.0,14.0,10.0,0.0,0.0,0.0,15.0,0.0,9.0,11.0,0.0,0.0,15.0,7.0,6.0,16.0,0.0,0.0,8.0,8.0,6.0,0.0,0.0,2.0,8
284.0,19.0,47.0,9.7865080873,14.0897887324,14.7992957746,29.0,2.0,84.8055706024,0.0,12.0,9.0,0.0,0.0,0.0,13.0,7.0,13.0,0.0,0.0,15.0,9.0,0.0,15.0,0.0,0.0,6.0,13.0,7.0,13.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,0.0,0.0,11.0,16.0,8.0,0.0,0.0,2.0,8
249.5,20.0,49.0,9.94754611612,15.6793587174,14.0728122912,24.0,3.0,90.0,7.0,11.0,15.0,0.0,0.0,0.0,16.0,15.0,12.0,0.0,0.0,0.0,16.0,13.0,12.0,8.0,0.0,6.0,15.0,11.0,8.0,15.0,6.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,9.0,8.0,13.0,0.0,6.0,11.0,12.0,9.0,0.0,0.0,0.0,5
273.5,23.0,55.0,9.49223647254,15.8433881779,16.2151127361,33.0,0.0,-56.309928894,0.0,7.0,15.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,7.0,0.0,16.0,9.0,0.0,12.0,15.0,10.0,16.0,14.0,12.0,16.0,9.0,6.0,12.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,4
230.0,19.0,45.0,9.74698497033,19.0217391304,16.302173913,21.0,2.0,90.0,8.0,16.0,15.0,0.0,0.0,0.0,0.0,7.0,12.0,15.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,8.0,16.0,13.0,0.0,0.0,0.0,0.0,8.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,9.0,7.0,0.0,9.0,16.0,7.0,16.0,16.0,16.0,10.0,0.0,0.0,3
289.5,22.0,58.0,9.30906465284,15.1934369603,17.4680483592,24.0,1.0,-71.5650482178,0.0,10.0,12.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,8.0,16.0,6.0,8.0,0.0,0.0,14.0,9.0,8.0,15.0,0.0,0.0,16.0,0.0,11.0,15.0,6.0,10.0,16.0,16.0,16.0,16.0,9.0,6.0,12.0,13.0,16.0,6.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,4
254.5,21.0,43.0,10.4526331241,16.1538965291,13.7465618861,23.0,2.0,90.0,15.0,16.0,16.0,15.0,0.0,12.0,13.0,7.0,8.0,16.0,8.0,0.0,0.0,0.0,8.0,16.0,7.0,0.0,0.0,7.0,16.0,10.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,6.0,0.0,16.0,8.0,0.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,3
319.0,18.0,28.0,10.3931259644,14.1306165099,13.2183908046,18.0,2.0,90.0,9.0,13.0,16.0,12.0,0.0,0.0,16.0,14.0,16.0,16.0,0.0,0.0,16.0,0.0,13.0,13.0,0.0,0.0,14.0,14.0,15.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,7.0,0.0,0.0,12.0,16.0,6.0,0.0,0.0,0.0,1.0,8
280.0,21.0,30.0,10.6807482867,15.8202380952,19.5345238095,18.0,2.0,64.4400348663,0.0,11.0,6.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,16.0,15.0,14.0,16.0,8.0,0.0,11.0,16.0,0.0,7.0,16.0,0.0,10.0,16.0,16.0,13.0,0.0,1.0,6
199.0,20.0,45.0,10.288458741,13.8207705193,17.9916247906,24.0,1.0,86.6335394382,14.0,10.0,0.0,0.0,0.0,6.0,13.0,13.0,6.0,0.0,0.0,8.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,16.0,15.0,12.0,15.0,7.0,12.0,9.0,8.0,9.0,6.0,0.0,0.0,2
430.0,19.0,30.0,12.3752188359,15.6957364341,15.2019379845,44.0,3.0,90.0,0.0,12.0,16.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0,16.0,9.0,0.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,9.0,7.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,13.0,10.0,14.0,11.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,1.0,0
275.0,17.0,36.0,9.9683072923,16.8206060606,14.096969697,18.0,1.0,81.4692344666,0.0,12.0,13.0,0.0,0.0,0.0,14.0,16.0,15.0,10.0,0.0,0.0,15.0,15.0,15.0,13.0,0.0,0.0,10.0,16.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,16.0,16.0,6.0,0.0,0.0,0.0,9
259.0,21.0,44.0,9.97296398107,18.3378378378,14.5115830116,25.0,0.0,73.3007564545,0.0,7.0,16.0,6.0,0.0,0.0,9.0,16.0,16.0,11.0,0.0,7.0,16.0,12.0,13.0,16.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,14.0,16.0,11.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,1
271.5,19.0,38.0,10.6190160467,15.0693677103,18.7648864334,25.0,3.0,71.5650520325,0.0,9.0,10.0,0.0,0.0,0.0,6.0,16.0,7.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,7.0,0.0,0.0,16.0,12.0,10.0,16.0,0.0,0.0,8.0,15.0,9.0,14.0,7.0,0.0,7.0,14.0,16.0,0.0,0.0,1.0,6
205.0,20.0,54.0,9.26730114157,16.0951219512,15.8585365854,30.0,2.0,-57.9946174622,0.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,11.0,9.0,0.0,12.0,8.0,0.0,14.0,0.0,0.0,14.0,0.0,8.0,14.0,0.0,7.0,16.0,0.0,0.0,11.0,12.0,15.0,13.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4
263.0,20.0,57.0,9.90326602508,16.2762991128,15.4645120406,25.0,2.0,84.8055706024,14.0,14.0,0.0,0.0,0.0,8.0,15.0,11.0,16.0,6.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,9.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,7.0,0.0,11.0,16.0,0.0,14.0,16.0,14.0,7.0,0.0,0.0,0.0,3
256.0,21.0,46.0,10.221979436,16.3170572917,17.6373697917,20.0,1.0,90.0,10.0,16.0,12.0,0.0,0.0,0.0,14.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,13.0,16.0,14.0,16.0,16.0,12.0,16.0,16.0,13.0,7.0,0.0,0.0,2
221.5,21.0,45.0,9.88876262041,13.7584650113,16.3468773514,26.0,2.0,86.9872126579,16.0,14.0,0.0,0.0,0.0,6.0,14.0,12.0,14.0,0.0,0.0,7.0,12.0,8.0,15.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,14.0,8.0,8.0,0.0,14.0,14.0,12.0,16.0,10.0,0.0,0.0,2
340.5,17.0,37.0,11.181119565,15.0239843368,15.6622613803,15.0,1.0,82.4053573608,0.0,12.0,8.0,0.0,0.0,0.0,15.0,16.0,16.0,7.0,0.0,0.0,15.0,16.0,16.0,6.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,15.0,16.0,16.0,9.0,0.0,0.0,6.0,16.0,16.0,14.0,0.0,0.0,8.0,16.0,16.0,15.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,1
228.0,18.0,56.0,8.79997157114,16.7624269006,15.9839181287,27.0,1.0,90.0,0.0,12.0,16.0,10.0,0.0,0.0,11.0,12.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,9.0,0.0,0.0,8.0,10.0,15.0,0.0,0.0,0.0,2
283.5,19.0,34.0,11.484690731,16.8965314521,19.0417401529,20.0,2.0,90.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,15.0,0.0,0.0,10.0,15.0,0.0,8.0,16.0,0.0,0.0,13.0,0.0,9.0,15.0,0.0,10.0,16.0,15.0,0.0,0.0,1.0,6
272.0,16.0,47.0,9.91979738336,14.1274509804,14.3321078431,26.0,1.0,90.0,11.0,7.0,0.0,0.0,0.0,0.0,16.0,13.0,13.0,14.0,0.0,0.0,14.0,0.0,12.0,10.0,0.0,0.0,12.0,13.0,16.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,9.0,16.0,9.0,0.0,0.0,0.0,16.0,16.0,8.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,8
296.5,21.0,50.0,10.3112703696,16.2782462057,14.4749859472,25.0,4.0,90.0,15.0,16.0,15.0,0.0,0.0,0.0,16.0,7.0,13.0,12.0,0.0,0.0,7.0,12.0,16.0,8.0,0.0,0.0,7.0,16.0,15.0,6.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,8.0,9.0,0.0,6.0,14.0,9.0,14.0,16.0,16.0,13.0,0.0,0.0,0.0,3
275.0,16.0,37.0,9.83833156381,14.6103030303,14.2557575758,22.0,0.0,90.0,0.0,13.0,12.0,0.0,0.0,0.0,15.0,12.0,11.0,7.0,0.0,0.0,12.0,13.0,15.0,12.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,8.0,16.0,16.0,0.0,0.0,0.0,12.0,16.0,13.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,1.0,8
258.5,19.0,44.0,9.94067173996,14.7459703417,19.6937459703,26.0,1.0,57.7243537903,0.0,6.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,12.0,7.0,0.0,0.0,16.0,16.0,16.0,16.0,8.0,0.0,12.0,16.0,13.0,16.0,8.0,0.0,9.0,12.0,10.0,0.0,0.0,0.0,6
256.0,19.0,52.0,9.86664314377,16.0592447917,15.63671875,25.0,2.0,90.0,11.0,12.0,8.0,0.0,0.0,0.0,11.0,8.0,15.0,7.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,7.0,16.0,16.0,11.0,0.0,0.0,0.0,12.0,11.0,16.0,8.0,0.0,0.0,0.0,6.0,16.0,7.0,0.0,11.0,16.0,16.0,7.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,3
304.0,22.0,37.0,10.9876445524,16.0882675439,14.3382675439,29.0,2.0,80.5376777649,10.0,12.0,0.0,0.0,0.0,9.0,15.0,10.0,14.0,8.0,0.0,11.0,14.0,0.0,13.0,14.0,0.0,0.0,9.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,15.0,11.0,9.0,12.0,12.0,11.0,0.0,0.0,1.0,9
299.0,20.0,44.0,11.8885159443,15.7837235229,13.5301003344,26.0,3.0,90.0,12.0,14.0,6.0,0.0,0.0,8.0,14.0,0.0,15.0,7.0,0.0,6.0,11.0,0.0,11.0,15.0,0.0,0.0,14.0,16.0,13.0,16.0,8.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,13.0,0.0,0.0,13.0,6.0,10.0,16.0,16.0,9.0,0.0,0.0,1.0,9
437.5,20.0,36.0,12.4745316129,15.144,15.2963809524,32.0,3.0,90.0,8.0,15.0,11.0,0.0,0.0,7.0,16.0,15.0,15.0,9.0,0.0,8.0,13.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,7.0,8.0,0.0,11.0,0.0,6.0,16.0,0.0,0.0,14.0,13.0,16.0,14.0,0.0,8.0,15.0,7.0,0.0,0.0,0.0,1.0,0
213.0,19.0,41.0,10.5044987701,16.2480438185,14.917057903,19.0,2.0,90.0,9.0,12.0,12.0,12.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,16.0,6.0,10.0,16.0,15.0,8.0,0.0,0.0,0.0,5
189.0,18.0,50.0,10.1626143287,16.6746031746,16.1252204586,24.0,2.0,87.3974380493,7.0,12.0,11.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,10.0,16.0,13.0,7.0,0.0,0.0,0.0,3
274.5,19.0,53.0,10.3628832798,16.7261687917,16.4244080146,24.0,2.0,90.0,10.0,16.0,13.0,0.0,0.0,0.0,14.0,9.0,16.0,6.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,13.0,16.0,11.0,0.0,0.0,0.0,12.0,11.0,16.0,7.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,16.0,12.0,8.0,16.0,7.0,10.0,16.0,16.0,11.0,0.0,0.0,0.0,3
278.0,21.0,41.0,8.72404455748,15.1894484412,12.3423261391,25.0,1.0,75.2564373016,12.0,16.0,10.0,0.0,0.0,11.0,15.0,15.0,16.0,8.0,0.0,9.0,16.0,16.0,16.0,14.0,0.0,0.0,11.0,7.0,6.0,16.0,8.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,8.0,15.0,8.0,0.0,0.0,6.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
273.5,22.0,52.0,9.31381950921,16.5600243754,15.3540524071,26.0,2.0,-68.9624862671,0.0,0.0,15.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,11.0,15.0,0.0,6.0,16.0,7.0,16.0,12.0,8.0,15.0,12.0,7.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,6.0,14.0,13.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4
265.5,20.0,42.0,9.77796357386,15.209039548,11.3232893911,28.0,3.0,73.610458374,0.0,12.0,16.0,10.0,0.0,0.0,14.0,0.0,0.0,12.0,0.0,8.0,8.0,0.0,9.0,16.0,0.0,0.0,15.0,15.0,15.0,14.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,9
326.5,21.0,39.0,11.8812523224,16.3078101072,13.2664624809,26.0,4.0,80.5376787186,0.0,12.0,15.0,6.0,0.0,0.0,16.0,8.0,8.0,15.0,0.0,8.0,8.0,0.0,0.0,15.0,0.0,6.0,15.0,7.0,10.0,16.0,0.0,0.0,7.0,8.0,8.0,13.0,8.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,10.0,11.0,8.0,16.0,15.0,10.0,0.0,0.0,1.0,9
278.5,20.0,57.0,9.72485765732,17.4811490126,15.1454219031,28.0,2.0,90.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,13.0,10.0,16.0,0.0,0.0,9.0,0.0,0.0,16.0,6.0,7.0,15.0,0.0,10.0,16.0,8.0,0.0,11.0,15.0,12.0,16.0,8.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,9.0,0.0,16.0,8.0,0.0,12.0,16.0,11.0,0.0,0.0,1.0,9
207.5,13.0,37.0,9.82754075478,12.7606425703,14.5526104418,18.0,0.0,-87.6140594482,0.0,15.0,12.0,0.0,0.0,0.0,6.0,16.0,15.0,0.0,0.0,0.0,14.0,16.0,7.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,1
215.0,14.0,28.0,10.5332515405,13.0310077519,14.0472868217,17.0,0.0,-76.5042648315,0.0,16.0,14.0,0.0,0.0,0.0,6.0,16.0,16.0,0.0,0.0,0.0,10.0,16.0,9.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1
282.5,23.0,61.0,10.1051289248,16.2159292035,17.8182890855,28.0,4.0,90.0,0.0,13.0,16.0,0.0,0.0,0.0,6.0,16.0,11.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,16.0,14.0,15.0,0.0,13.0,11.0,7.0,8.0,16.0,0.0,12.0,16.0,16.0,12.0,0.0,0.0,6
243.5,19.0,53.0,9.80792977548,16.4449007529,15.379192334,29.0,3.0,85.0302591324,8.0,14.0,16.0,0.0,0.0,0.0,15.0,7.0,11.0,11.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,12.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,9.0,14.0,15.0,0.0,9.0,12.0,8.0,0.0,0.0,0.0,0.0,3
225.0,22.0,47.0,10.2498262409,16.8459259259,12.0362962963,24.0,0.0,90.0,11.0,16.0,16.0,16.0,13.0,0.0,12.0,10.0,8.0,13.0,16.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,7
211.5,22.0,41.0,10.2026647095,15.011820331,17.0520094563,22.0,2.0,83.6598081589,11.0,16.0,9.0,0.0,0.0,8.0,14.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,16.0,16.0,9.0,8.0,7.0,9.0,12.0,12.0,10.0,8.0,0.0,0.0,2
329.0,22.0,35.0,10.4240134964,15.123100304,19.6732522796,22.0,1.0,90.0,8.0,16.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,8.0,13.0,9.0,16.0,14.0,0.0,8.0,15.0,16.0,9.0,9.0,15.0,0.0,16.0,13.0,0.0,9.0,16.0,6.0,16.0,16.0,16.0,10.0,0.0,1.0,6
212.0,19.0,45.0,10.4821290494,14.5463836478,16.7004716981,22.0,3.0,90.0,6.0,14.0,14.0,0.0,0.0,0.0,15.0,11.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,11.0,8.0,0.0,13.0,0.0,0.0,16.0,0.0,0.0,16.0,14.0,16.0,7.0,0.0,10.0,15.0,7.0,0.0,0.0,0.0,1.0,0
231.0,10.0,30.0,9.57608195008,14.5800865801,15.3383838384,21.0,0.0,90.0,0.0,14.0,8.0,0.0,0.0,0.0,8.0,16.0,12.0,0.0,0.0,0.0,8.0,16.0,15.0,0.0,0.0,0.0,7.0,16.0,15.0,0.0,0.0,0.0,8.0,16.0,15.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,1
286.5,18.0,32.0,10.340356669,18.0023269343,15.8347876672,18.0,0.0,90.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.0,14.0,15.0,16.0,0.0,0.0,8.0,0.0,12.0,16.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,1
249.5,22.0,41.0,10.7519469572,17.244488978,13.9432197729,25.0,1.0,-86.8201675415,13.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,8.0,13.0,16.0,16.0,0.0,0.0,15.0,16.0,12.0,7.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,7
204.0,19.0,58.0,9.10367597879,17.0678104575,12.5138888889,22.0,0.0,72.8972702026,0.0,0.0,10.0,10.0,0.0,8.0,14.0,16.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,7.0,14.0,16.0,0.0,0.0,8.0,16.0,15.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7
258.5,20.0,44.0,9.68208111562,18.2205029014,13.5261121857,22.0,1.0,86.6335394382,7.0,13.0,16.0,16.0,7.0,0.0,16.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,11.0,16.0,9.0,0.0,0.0,0.0,0.0,9.0,15.0,10.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,16.0,14.0,7.0,0.0,0.0,0.0,3
223.5,18.0,36.0,9.97830740125,17.5257270694,12.8053691275,24.0,3.0,76.6075019836,7.0,12.0,9.0,0.0,0.0,0.0,13.0,13.0,14.0,9.0,0.0,0.0,11.0,12.0,13.0,14.0,0.0,0.0,0.0,10.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,10.0,14.0,11.0,0.0,0.0,1.0,9
196.5,18.0,48.0,9.00890284122,14.7480916031,14.7930449534,26.0,2.0,84.559668541,0.0,6.0,13.0,8.0,0.0,0.0,15.0,16.0,7.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,8.0,0.0,0.0,0.0,11.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,5
