,area,contours,radius,hull_radius,centroid_x,centroid_y,weight_0_0,weight_0_1,weight_0_2,weight_0_3,weight_1_0,weight_1_1,weight_1_2,weight_1_3,weight_2_0,weight_2_1,weight_2_2,weight_2_3,weight_3_0,weight_3_1,weight_3_2,weight_3_3,num_holes,label
1505,228.0,57,10.1253142665,13.7436840467,15.9546783626,15.2383040936,0.0,36.0,54.0,5.0,7.0,39.0,1.0,0.0,0.0,25.0,48.0,2.0,0.0,29.0,49.0,4.0,0,5
1506,209.0,62,10.5340323568,14.8714501269,17.4298245614,14.1148325359,0.0,54.0,47.0,7.0,0.0,12.0,46.0,0.0,0.0,2.0,29.0,12.0,8.0,32.0,41.0,4.0,0,3
1507,283.0,44,10.8283667459,12.476974987,18.2296819788,11.3239104829,0.0,39.0,64.0,29.0,0.0,44.0,54.0,22.0,0.0,1.0,40.0,7.0,0.0,24.0,23.0,0.0,0,9
1508,295.5,44,10.2303796948,14.0944151716,16.3000564016,18.7868020305,0.0,53.0,1.0,0.0,0.0,52.0,9.0,5.0,2.0,55.0,29.0,30.0,4.0,46.0,36.0,44.0,0,4
1509,278.5,28,11.0502944826,14.1956961083,17.9383602633,14.828845003,0.0,1.0,61.0,6.0,14.0,57.0,64.0,0.0,0.0,0.0,64.0,3.0,0.0,0.0,58.0,13.0,0,1
1510,215.5,41,9.79923179536,14.534181186,14.1113689095,14.4168600155,0.0,55.0,37.0,0.0,0.0,55.0,9.0,0.0,0.0,29.0,29.0,0.0,0.0,37.0,40.0,0.0,0,5
1511,208.5,43,9.98929286466,14.8963512248,15.725019984,13.5507593925,0.0,55.0,44.0,0.0,0.0,53.0,24.0,0.0,0.0,3.0,36.0,0.0,0.0,29.0,45.0,0.0,0,5
1512,361.0,33,11.017248339,12.8667921137,16.0226223453,15.649122807,1.0,36.0,27.0,0.0,5.0,49.0,39.0,1.0,0.0,45.0,42.0,8.0,0.0,35.0,37.0,2.0,2,8
1513,316.0,43,11.6429211786,13.7808535328,16.3997890295,12.3997890295,2.0,37.0,37.0,2.0,16.0,29.0,44.0,8.0,0.0,20.0,31.0,11.0,0.0,17.0,30.0,23.0,1,9
1514,325.5,46,11.5762854186,13.4228181785,15.7700972862,18.9370199693,0.0,38.0,17.0,0.0,5.0,48.0,4.0,0.0,5.0,49.0,25.0,18.0,0.0,36.0,45.0,21.0,1,6
1515,458.5,31,13.0207419051,13.4304916019,15.3496910214,15.0985096329,1.0,40.0,44.0,5.0,15.0,19.0,24.0,15.0,16.0,15.0,34.0,8.0,1.0,51.0,36.0,0.0,0,0
1516,208.5,52,9.15238652173,12.1024878691,14.5587529976,16.1310951239,0.0,31.0,16.0,0.0,4.0,46.0,12.0,0.0,5.0,46.0,53.0,0.0,0.0,13.0,37.0,0.0,0,4
1517,260.5,51,9.7729617923,13.9069934786,16.5924504159,14.7216890595,1.0,51.0,55.0,0.0,0.0,24.0,40.0,0.0,0.0,18.0,56.0,1.0,0.0,36.0,47.0,0.0,0,3
1518,361.5,46,10.7589700995,13.315329088,16.000461042,16.3969571231,0.0,37.0,35.0,0.0,2.0,36.0,33.0,0.0,0.0,37.0,32.0,2.0,0.0,37.0,38.0,11.0,1,8
1519,425.5,37,12.2389400827,12.7371558613,15.5158636898,14.8954171563,0.0,41.0,42.0,4.0,10.0,26.0,24.0,13.0,11.0,20.0,37.0,5.0,0.0,39.0,37.0,0.0,1,0
1520,376.0,41,11.1725960537,13.9000484113,15.7149822695,17.2171985816,0.0,55.0,27.0,0.0,0.0,53.0,42.0,0.0,0.0,51.0,48.0,8.0,2.0,53.0,54.0,18.0,1,8
1521,254.0,50,9.93940598841,14.6335691638,16.5649606299,15.5872703412,7.0,55.0,35.0,0.0,0.0,19.0,39.0,0.0,0.0,15.0,48.0,8.0,1.0,44.0,48.0,12.0,0,3
1522,261.5,47,9.27531572409,12.8373390384,16.8878266412,15.5098789038,0.0,7.0,49.0,0.0,2.0,48.0,38.0,11.0,15.0,40.0,58.0,10.0,0.0,0.0,46.0,0.0,0,4
1523,269.5,50,10.4127171817,14.6422697511,16.4359925788,15.8658008658,7.0,51.0,47.0,0.0,0.0,24.0,36.0,0.0,0.0,12.0,50.0,7.0,3.0,50.0,52.0,6.0,0,3
1524,256.0,44,9.59748475033,13.9990992706,15.1842447917,13.6627604167,4.0,47.0,61.0,13.0,0.0,12.0,29.0,0.0,12.0,61.0,44.0,14.0,8.0,32.0,0.0,0.0,0,7
1525,458.0,40,12.282656309,12.9667755653,15.4730713246,15.15356623,7.0,53.0,50.0,0.0,18.0,23.0,26.0,11.0,8.0,20.0,21.0,14.0,0.0,37.0,49.0,1.0,1,0
1526,233.5,52,9.50613945669,14.3553787995,17.5496074233,12.539614561,0.0,38.0,60.0,27.0,0.0,6.0,48.0,10.0,0.0,39.0,32.0,2.0,0.0,41.0,1.0,0.0,0,7
1527,423.5,35,11.8379850942,12.8372642853,15.1660763479,15.3711137348,0.0,54.0,35.0,1.0,9.0,44.0,35.0,15.0,8.0,18.0,38.0,8.0,2.0,59.0,29.0,0.0,1,0
1528,321.5,41,10.2815908846,12.6393346369,15.701399689,17.2555728357,0.0,25.0,17.0,0.0,0.0,39.0,53.0,0.0,8.0,55.0,57.0,12.0,5.0,39.0,36.0,3.0,0,4
1529,228.0,57,9.49752893811,13.8286518931,15.0182748538,15.0080409357,0.0,44.0,44.0,0.0,0.0,53.0,17.0,0.0,0.0,11.0,39.0,0.0,0.0,49.0,36.0,0.0,0,5
1530,229.5,43,9.29964813046,14.6922567646,15.6477850399,13.1786492375,0.0,60.0,62.0,5.0,0.0,37.0,20.0,0.0,0.0,2.0,40.0,0.0,1.0,42.0,37.0,0.0,0,5
1531,360.5,34,11.3033224913,12.5968554752,15.6352288488,15.4026814609,2.0,42.0,35.0,0.0,0.0,59.0,61.0,0.0,0.0,59.0,64.0,2.0,0.0,35.0,37.0,2.0,0,1
1532,311.0,39,10.988473693,13.20005888,14.9587352626,19.6323687031,0.0,35.0,0.0,0.0,2.0,45.0,9.0,0.0,11.0,46.0,38.0,15.0,0.0,49.0,48.0,9.0,1,6
1533,288.0,45,10.0898735109,12.6908287197,13.4496527778,14.53125,0.0,50.0,22.0,0.0,13.0,64.0,30.0,1.0,8.0,61.0,40.0,11.0,1.0,44.0,0.0,0.0,0,4
1534,188.0,53,9.89038285511,13.6436961632,16.2278368794,14.9627659574,9.0,44.0,23.0,0.0,7.0,17.0,40.0,0.0,0.0,8.0,26.0,17.0,0.0,32.0,40.0,5.0,0,3
1535,282.0,39,9.90860622074,12.4367628277,14.8888888889,14.2848699764,0.0,33.0,29.0,0.0,7.0,42.0,46.0,1.0,12.0,49.0,44.0,10.0,0.0,24.0,13.0,0.0,0,4
1536,303.0,50,11.3311590098,13.4143382566,17.9653465347,14.7849284928,0.0,39.0,56.0,3.0,0.0,28.0,64.0,18.0,9.0,17.0,17.0,25.0,1.0,38.0,49.0,16.0,0,9
1537,281.0,47,10.0849687375,13.7905593147,15.1488730724,13.2971530249,3.0,45.0,62.0,15.0,8.0,24.0,53.0,1.0,8.0,56.0,34.0,1.0,4.0,43.0,0.0,0.0,0,7
1538,453.0,32,12.1165265097,12.9354019782,16.2678440029,16.2641648271,0.0,35.0,45.0,2.0,5.0,35.0,17.0,11.0,11.0,24.0,8.0,19.0,0.0,35.0,37.0,9.0,1,0
1539,301.0,55,9.97513064695,13.7231796769,15.3488372093,13.3997785161,3.0,50.0,58.0,14.0,11.0,27.0,50.0,2.0,3.0,54.0,47.0,6.0,4.0,44.0,0.0,0.0,0,7
1540,205.5,54,8.93455195563,11.9583918766,16.504460665,17.5725871857,0.0,6.0,26.0,0.0,0.0,34.0,21.0,9.0,8.0,49.0,55.0,9.0,0.0,0.0,48.0,0.0,0,4
1541,512.0,35,12.7481185042,13.4729770984,15.6243489583,15.9700520833,11.0,52.0,38.0,0.0,24.0,33.0,25.0,14.0,16.0,24.0,13.0,30.0,0.0,44.0,57.0,12.0,1,0
1542,438.0,29,11.7856358452,12.4797113954,15.6217656012,16.5905631659,3.0,50.0,19.0,0.0,15.0,32.0,32.0,5.0,6.0,26.0,13.0,22.0,0.0,39.0,49.0,10.0,1,0
1543,310.5,36,11.4749907634,13.0063546721,16.1696188943,13.8631239936,0.0,57.0,38.0,0.0,0.0,39.0,39.0,5.0,0.0,19.0,40.0,8.0,0.0,38.0,42.0,2.0,1,9
1544,309.5,42,11.3118494156,14.4451582846,16.3489499192,13.5998922994,14.0,54.0,55.0,0.0,8.0,38.0,53.0,0.0,0.0,6.0,56.0,6.0,0.0,29.0,47.0,5.0,0,3
1545,285.5,37,10.8986957692,13.1368882865,17.9065966141,12.0484530064,0.0,21.0,47.0,23.0,0.0,45.0,41.0,11.0,0.0,11.0,38.0,4.0,0.0,0.0,45.0,0.0,1,9
1546,330.0,38,10.9830707139,12.8356896795,17.8414141414,12.5919191919,0.0,20.0,49.0,29.0,8.0,44.0,33.0,18.0,1.0,29.0,45.0,10.0,0.0,0.0,44.0,0.0,1,9
1547,343.5,46,11.3882922787,13.2783553255,16.0543425522,18.3197476953,0.0,37.0,32.0,0.0,0.0,57.0,1.0,0.0,6.0,64.0,53.0,18.0,0.0,38.0,56.0,30.0,1,6
1548,262.0,47,9.66770426135,12.5907911155,12.8721374046,13.6832061069,2.0,46.0,26.0,1.0,9.0,56.0,39.0,1.0,2.0,52.0,0.0,0.0,1.0,58.0,5.0,0.0,0,8
1549,351.5,35,12.1792166958,14.5481558687,15.2361308677,15.4215267899,0.0,50.0,52.0,0.0,0.0,54.0,45.0,0.0,0.0,57.0,53.0,0.0,0.0,50.0,41.0,0.0,0,1
1550,354.0,37,10.8510119006,13.6193961567,14.9265536723,15.6737288136,2.0,56.0,27.0,0.0,4.0,61.0,60.0,0.0,0.0,53.0,39.0,0.0,0.0,50.0,58.0,0.0,0,8
1551,187.5,54,9.44179339383,13.70926908,15.0693333333,16.0995555556,3.0,45.0,26.0,0.0,3.0,16.0,31.0,0.0,0.0,29.0,13.0,0.0,0.0,43.0,42.0,7.0,0,2
1552,213.5,44,8.51428301232,12.2392357374,14.7822014052,15.4972677596,0.0,39.0,12.0,0.0,9.0,48.0,22.0,5.0,0.0,33.0,52.0,1.0,0.0,32.0,18.0,0.0,0,4
1553,214.5,42,9.7244016293,14.0396507632,17.1452991453,13.1048951049,0.0,34.0,50.0,22.0,0.0,19.0,46.0,6.0,0.0,31.0,32.0,4.0,0.0,44.0,2.0,0.0,0,7
1554,397.0,37,11.680275973,13.612603359,15.526868178,16.0533165407,0.0,39.0,52.0,0.0,12.0,62.0,52.0,0.0,0.0,48.0,38.0,1.0,0.0,39.0,48.0,6.0,1,8
1555,249.5,48,10.3479774746,13.6238882448,16.5163660655,19.0761523046,0.0,21.0,25.0,0.0,0.0,48.0,8.0,0.0,0.0,52.0,25.0,5.0,0.0,25.0,62.0,35.0,0,6
1556,296.5,48,11.7660456337,13.4367200227,15.5975267004,18.9460370995,0.0,42.0,12.0,0.0,0.0,44.0,0.0,0.0,2.0,61.0,43.0,11.0,0.0,38.0,49.0,17.0,1,6
1557,247.0,41,9.4369558092,12.8185610329,16.310391363,15.45951417,0.0,23.0,36.0,0.0,7.0,54.0,42.0,0.0,1.0,11.0,54.0,0.0,0.0,17.0,57.0,0.0,0,1
1558,255.0,45,10.1388580194,11.9502859557,17.2339869281,12.2535947712,0.0,10.0,51.0,14.0,6.0,52.0,44.0,5.0,2.0,16.0,44.0,4.0,0.0,0.0,27.0,0.0,1,4
1559,356.0,40,11.6452440734,15.1141314288,15.0458801498,19.0014044944,8.0,53.0,14.0,0.0,24.0,20.0,5.0,0.0,15.0,56.0,43.0,17.0,1.0,60.0,34.0,35.0,1,6
1560,286.5,52,10.7181212506,14.7447646604,16.1006399069,15.5468295521,10.0,53.0,51.0,0.0,8.0,6.0,51.0,0.0,0.0,30.0,33.0,0.0,0.0,46.0,55.0,19.0,0,2
1561,286.0,43,11.0194529721,13.1796008417,15.668997669,18.5052447552,0.0,37.0,24.0,0.0,2.0,54.0,1.0,0.0,5.0,55.0,33.0,10.0,0.0,32.0,64.0,30.0,0,6
1562,392.0,38,11.4247674337,14.5572601699,14.9770408163,16.8112244898,5.0,41.0,31.0,0.0,4.0,41.0,29.0,0.0,4.0,36.0,30.0,5.0,4.0,35.0,27.0,16.0,2,8
1563,225.0,47,9.18550143354,12.902694999,16.6592592593,12.8081481481,0.0,36.0,59.0,0.0,0.0,26.0,56.0,6.0,0.0,30.0,32.0,5.0,0.0,38.0,0.0,0.0,0,7
1564,300.5,39,11.7045880094,14.0502241835,16.8635607321,12.8153078203,5.0,43.0,52.0,2.0,4.0,38.0,50.0,14.0,0.0,0.0,16.0,17.0,0.0,41.0,41.0,10.0,1,9
1565,512.0,31,12.9318613692,13.7150696304,15.9248046875,15.9866536458,1.0,50.0,48.0,1.0,15.0,36.0,19.0,19.0,21.0,22.0,11.0,25.0,1.0,48.0,46.0,12.0,1,0
1566,203.0,46,8.78982183277,13.2544545472,16.052545156,13.552545156,0.0,41.0,51.0,1.0,0.0,18.0,52.0,3.0,0.0,29.0,22.0,2.0,0.0,48.0,3.0,0.0,0,7
1567,261.5,44,9.42484969001,13.843753442,15.6532823454,13.7214786488,0.0,45.0,62.0,5.0,3.0,18.0,46.0,2.0,6.0,51.0,42.0,8.0,0.0,48.0,0.0,0.0,0,7
1568,256.5,37,10.7545667382,13.5841452095,15.6055880442,14.4074074074,2.0,56.0,42.0,0.0,0.0,22.0,40.0,0.0,0.0,41.0,58.0,11.0,0.0,47.0,0.0,0.0,0,7
1569,215.0,45,9.50105892128,12.9454858211,16.5736434109,13.0837209302,0.0,48.0,53.0,0.0,0.0,16.0,46.0,1.0,0.0,26.0,41.0,7.0,0.0,37.0,1.0,0.0,0,7
1570,217.0,46,9.9290445041,15.0435517215,16.5337941628,16.6397849462,0.0,46.0,43.0,0.0,0.0,7.0,36.0,0.0,0.0,21.0,22.0,0.0,0.0,51.0,53.0,17.0,0,2
1571,382.0,39,10.3998786763,14.1951969006,15.0213787086,15.3547120419,3.0,50.0,44.0,0.0,0.0,51.0,45.0,4.0,1.0,46.0,43.0,0.0,4.0,42.0,40.0,0.0,1,8
1572,257.5,50,9.81620798102,13.3758198187,17.0433656958,13.0181229773,1.0,53.0,55.0,0.0,0.0,10.0,63.0,15.0,0.0,21.0,43.0,5.0,0.0,36.0,14.0,0.0,0,7
1573,303.0,44,9.78644295724,14.1061826578,16.8674367437,12.6078107811,1.0,54.0,61.0,35.0,0.0,18.0,54.0,15.0,1.0,55.0,34.0,3.0,0.0,51.0,0.0,0.0,0,7
1574,472.0,28,13.1175896315,13.5479724606,15.3425141243,15.1818502825,2.0,51.0,55.0,3.0,15.0,36.0,22.0,16.0,15.0,23.0,26.0,13.0,2.0,57.0,38.0,1.0,1,0
1575,457.5,37,12.6173741502,12.9160213833,15.6852459016,15.3435336976,2.0,48.0,53.0,0.0,15.0,17.0,18.0,11.0,7.0,23.0,11.0,15.0,0.0,44.0,56.0,2.0,1,0
1576,229.5,47,10.4809374887,14.0621591623,16.8743645606,16.2258533043,3.0,55.0,20.0,0.0,0.0,25.0,27.0,0.0,0.0,7.0,44.0,17.0,0.0,38.0,46.0,12.0,0,3
1577,249.5,42,10.26889681,15.3801923055,14.089512358,17.9038076152,8.0,59.0,14.0,0.0,0.0,28.0,21.0,0.0,0.0,47.0,1.0,0.0,9.0,64.0,63.0,12.0,0,2
1578,300.5,35,11.2334228818,13.5703844009,16.3139212424,15.7526344981,0.0,33.0,37.0,0.0,0.0,47.0,56.0,0.0,0.0,35.0,50.0,0.0,0.0,31.0,51.0,3.0,0,1
1579,285.5,50,9.35788851972,12.7963700281,15.74372446,15.5388207823,0.0,32.0,28.0,7.0,9.0,41.0,44.0,6.0,9.0,53.0,58.0,8.0,0.0,24.0,31.0,0.0,0,4
1580,211.0,61,10.1647120753,13.8746599791,14.8001579779,15.3206951027,1.0,43.0,39.0,6.0,13.0,33.0,1.0,0.0,1.0,30.0,40.0,0.0,0.0,33.0,50.0,0.0,0,5
1581,277.5,42,10.1090396351,12.9299672751,15.6096096096,14.6612612613,2.0,54.0,39.0,0.0,1.0,16.0,48.0,3.0,2.0,57.0,53.0,11.0,0.0,42.0,8.0,0.0,0,7
1582,205.5,45,10.5197045058,14.7943696777,17.1127331711,15.0251419303,6.0,42.0,45.0,0.0,0.0,16.0,28.0,0.0,0.0,12.0,43.0,4.0,0.0,16.0,51.0,10.0,0,3
1583,268.5,41,10.5392447411,13.1887671284,19.1241464929,14.7076350093,0.0,42.0,45.0,0.0,0.0,27.0,63.0,10.0,0.0,0.0,27.0,28.0,0.0,15.0,54.0,23.0,0,9
1584,238.5,50,10.2901485963,15.580509059,14.0789657582,17.4716981132,17.0,58.0,4.0,0.0,13.0,25.0,20.0,0.0,0.0,35.0,8.0,0.0,3.0,61.0,56.0,24.0,0,2
1585,236.0,47,9.11711476686,14.1909633265,14.9209039548,14.2055084746,9.0,48.0,45.0,0.0,0.0,14.0,35.0,1.0,0.0,51.0,44.0,13.0,13.0,33.0,0.0,0.0,0,7
1586,247.5,55,9.90931588929,14.6533458777,18.1367003367,15.6727272727,4.0,52.0,46.0,0.0,0.0,3.0,54.0,1.0,0.0,4.0,37.0,19.0,0.0,41.0,50.0,16.0,0,3
1587,510.0,34,13.1141053892,13.4372038638,15.7274509804,15.804248366,1.0,48.0,44.0,2.0,18.0,19.0,18.0,21.0,17.0,20.0,13.0,24.0,3.0,47.0,51.0,5.0,1,0
1588,281.5,49,11.3877591417,13.2029905869,16.2581409118,17.2498519834,8.0,40.0,35.0,0.0,2.0,6.0,44.0,0.0,0.0,28.0,49.0,12.0,2.0,48.0,39.0,0.0,0,3
1589,284.0,49,9.74426002098,14.1728125694,17.6502347418,13.1995305164,0.0,47.0,64.0,14.0,0.0,35.0,56.0,2.0,0.0,3.0,50.0,9.0,0.0,33.0,37.0,0.0,0,3
1590,244.5,42,10.5823554689,12.5942510474,15.4049079755,17.9740967962,0.0,25.0,34.0,0.0,0.0,51.0,8.0,0.0,0.0,52.0,19.0,0.0,0.0,32.0,64.0,20.0,0,6
1591,439.5,36,12.0940023019,12.7761239812,16.0132726583,16.0940462647,0.0,38.0,43.0,0.0,6.0,33.0,24.0,10.0,8.0,21.0,23.0,16.0,0.0,36.0,51.0,5.0,1,0
1592,263.5,37,10.4065050776,13.0966609033,15.7862112587,18.7564832385,0.0,0.0,40.0,0.0,0.0,11.0,38.0,0.0,18.0,54.0,64.0,1.0,9.0,26.0,55.0,0.0,0,4
1593,366.0,33,10.7362729418,13.8606225409,14.4262295082,15.016848816,1.0,56.0,49.0,0.0,5.0,64.0,45.0,0.0,5.0,61.0,47.0,0.0,1.0,54.0,34.0,0.0,0,1
1594,297.0,34,9.70213635764,13.6249786958,15.5662177329,14.6088664422,0.0,50.0,53.0,0.0,0.0,32.0,50.0,0.0,0.0,39.0,37.0,0.0,0.0,56.0,32.0,0.0,0,8
1595,455.5,35,12.0230036095,12.7751944373,15.2473472375,14.7735089645,4.0,58.0,64.0,1.0,12.0,45.0,35.0,13.0,9.0,29.0,43.0,8.0,2.0,60.0,32.0,0.0,1,0
1596,267.0,47,9.67564916531,15.531475215,14.7490636704,17.7059925094,12.0,57.0,16.0,0.0,10.0,26.0,28.0,0.0,0.0,28.0,20.0,0.0,6.0,62.0,61.0,28.0,0,2
1597,229.0,51,10.459114289,15.234571169,16.4868995633,17.3770014556,2.0,54.0,20.0,0.0,0.0,18.0,38.0,0.0,0.0,6.0,43.0,0.0,0.0,46.0,54.0,30.0,0,2
1598,229.5,42,10.2749187062,14.3219217267,14.5831517792,15.0145243282,0.0,56.0,34.0,0.0,0.0,52.0,10.0,0.0,0.0,31.0,43.0,0.0,0.0,38.0,39.0,0.0,0,5
1599,210.5,57,8.97846620724,12.1419220938,14.3578780681,15.5969912906,0.0,38.0,12.0,0.0,10.0,36.0,25.0,7.0,6.0,45.0,44.0,0.0,0.0,25.0,21.0,0.0,0,4
1600,303.0,45,11.3649407164,13.2849108093,15.6919691969,18.6474147415,0.0,31.0,30.0,0.0,8.0,36.0,0.0,0.0,8.0,60.0,42.0,16.0,0.0,31.0,49.0,16.0,1,6
1601,462.5,30,12.7617633344,13.1517004857,15.7192792793,15.8158558559,0.0,48.0,43.0,1.0,8.0,24.0,25.0,14.0,9.0,20.0,13.0,15.0,2.0,44.0,47.0,2.0,1,0
1602,272.5,52,10.4401431339,14.5455792673,16.0862385321,16.6544342508,4.0,45.0,30.0,0.0,22.0,29.0,37.0,0.0,1.0,8.0,46.0,2.0,0.0,33.0,54.0,30.0,0,2
1603,285.5,47,10.2710919946,12.9760866765,15.4640980736,17.8622300058,0.0,33.0,29.0,0.0,0.0,58.0,3.0,0.0,0.0,55.0,38.0,1.0,0.0,30.0,50.0,13.0,1,6
1604,256.5,52,10.6790136665,14.6530928199,17.3274853801,16.2703053931,0.0,49.0,33.0,0.0,0.0,35.0,45.0,2.0,1.0,9.0,14.0,26.0,2.0,44.0,44.0,34.0,0,5
1605,269.5,59,9.74927784794,13.7208603405,15.0049474335,15.3055040198,0.0,48.0,42.0,4.0,3.0,53.0,32.0,0.0,8.0,33.0,46.0,1.0,0.0,39.0,44.0,0.0,0,5
1606,345.5,29,10.9060597163,13.6457132355,18.0627110468,14.9546550892,0.0,21.0,59.0,6.0,8.0,56.0,64.0,16.0,0.0,14.0,64.0,8.0,0.0,12.0,64.0,15.0,0,1
1607,204.5,37,10.4207834848,14.9052264255,14.0880195599,17.054604727,6.0,61.0,8.0,0.0,15.0,25.0,16.0,0.0,0.0,24.0,9.0,0.0,2.0,55.0,51.0,15.0,0,2
1608,257.5,45,10.0844157279,15.0712649893,14.274433657,16.3009708738,11.0,64.0,14.0,0.0,14.0,34.0,27.0,0.0,0.0,27.0,20.0,0.0,1.0,55.0,51.0,26.0,0,2
1609,269.0,44,10.2422318849,14.7845474569,15.8996282528,16.5972738538,2.0,62.0,22.0,0.0,8.0,29.0,45.0,0.0,0.0,4.0,42.0,0.0,0.0,50.0,56.0,35.0,0,2
1610,337.0,42,11.6028379852,13.4304561164,16.4337289812,18.618694362,0.0,29.0,29.0,0.0,0.0,56.0,11.0,0.0,0.0,55.0,33.0,15.0,0.0,32.0,44.0,34.0,1,6
1611,286.0,55,11.6719966594,13.5171741119,16.534965035,13.1375291375,2.0,46.0,37.0,0.0,0.0,39.0,55.0,10.0,0.0,5.0,13.0,21.0,0.0,39.0,39.0,8.0,1,9
1612,296.5,38,10.7529076048,13.4456003811,15.7734682406,18.6717256886,0.0,32.0,27.0,0.0,2.0,49.0,0.0,0.0,2.0,62.0,47.0,13.0,0.0,35.0,64.0,23.0,1,6
1613,275.0,47,10.8375391318,12.7000153705,16.6163636364,13.9375757576,1.0,51.0,42.0,0.0,7.0,41.0,55.0,7.0,0.0,0.0,35.0,15.0,0.0,46.0,39.0,1.0,0,9
1614,257.5,40,11.1240854735,13.4430971811,15.6550161812,20.0446601942,0.0,38.0,1.0,0.0,4.0,36.0,0.0,0.0,3.0,48.0,37.0,15.0,1.0,39.0,47.0,18.0,1,6
1615,270.5,39,11.2085552465,13.0685152522,15.4504004929,19.0881084412,0.0,38.0,10.0,0.0,0.0,38.0,0.0,0.0,7.0,59.0,44.0,7.0,0.0,31.0,51.0,13.0,1,6
1616,235.5,60,9.2514085944,12.1499874142,15.8910120311,16.1047416844,0.0,17.0,29.0,0.0,4.0,40.0,22.0,12.0,16.0,51.0,58.0,10.0,0.0,2.0,39.0,0.0,0,4
1617,292.5,41,9.66145361916,14.4820653544,16.5749287749,15.8831908832,0.0,58.0,45.0,0.0,0.0,26.0,49.0,0.0,0.0,16.0,53.0,9.0,3.0,53.0,50.0,8.0,0,3
1618,305.0,43,10.7434365686,13.7337414168,16.1841530055,13.9153005464,6.0,48.0,50.0,0.0,7.0,52.0,59.0,3.0,0.0,0.0,25.0,12.0,0.0,44.0,50.0,11.0,0,9
1619,260.0,42,9.6699659778,14.0988758168,15.275,14.4198717949,0.0,45.0,55.0,0.0,0.0,13.0,44.0,0.0,15.0,56.0,47.0,8.0,0.0,42.0,3.0,0.0,0,7
1620,436.5,41,12.0719200523,13.9092650861,15.0145093547,15.8533791523,10.0,42.0,32.0,0.0,14.0,45.0,45.0,0.0,5.0,38.0,15.0,20.0,0.0,42.0,39.0,4.0,2,8
1621,286.0,59,9.37754191051,12.8730755594,14.277972028,16.6853146853,0.0,42.0,14.0,0.0,5.0,52.0,24.0,9.0,26.0,48.0,58.0,4.0,2.0,42.0,24.0,0.0,0,4
1622,257.5,52,9.97519252977,14.6341723455,16.5294498382,14.7171521036,7.0,51.0,50.0,1.0,0.0,30.0,41.0,0.0,0.0,10.0,45.0,9.0,6.0,40.0,43.0,5.0,0,3
1623,225.5,43,10.1469382642,14.1661081164,13.7538802661,16.4153732446,2.0,56.0,2.0,0.0,0.0,60.0,22.0,0.0,0.0,22.0,16.0,0.0,0.0,58.0,40.0,5.0,0,2
1624,228.0,51,10.2128328389,14.719209393,18.182748538,17.6761695906,0.0,41.0,35.0,0.0,0.0,12.0,38.0,0.0,0.0,5.0,40.0,0.0,0.0,35.0,56.0,44.0,0,2
1625,375.5,42,11.0596785395,13.603676143,15.4766977364,15.7079449623,0.0,41.0,32.0,0.0,2.0,36.0,34.0,2.0,0.0,39.0,33.0,1.0,0.0,44.0,37.0,2.0,2,8
1626,249.5,49,10.3611974395,15.2097785497,15.4929859719,12.167000668,3.0,48.0,60.0,3.0,3.0,47.0,56.0,12.0,0.0,33.0,17.0,0.0,0.0,41.0,0.0,0.0,0,7
1627,278.5,42,11.5636721704,12.5961907209,15.4027528426,19.7977259126,0.0,37.0,7.0,0.0,0.0,36.0,0.0,0.0,7.0,57.0,44.0,10.0,0.0,40.0,49.0,16.0,1,6
1628,321.0,45,11.5021373393,13.1354920173,16.6090342679,13.5924195223,1.0,34.0,39.0,0.0,9.0,21.0,31.0,5.0,0.0,21.0,37.0,16.0,0.0,22.0,45.0,9.0,1,9
1629,329.5,41,12.1462184103,13.0920546444,16.0864946889,13.0940819423,4.0,48.0,39.0,0.0,9.0,36.0,44.0,6.0,0.0,17.0,39.0,14.0,0.0,33.0,42.0,4.0,1,9
1630,207.5,46,9.83031832935,14.8881455733,12.5630522088,18.518875502,8.0,47.0,0.0,0.0,10.0,42.0,0.0,0.0,1.0,37.0,0.0,0.0,10.0,64.0,51.0,6.0,0,2
1631,267.0,56,9.51642289541,14.4166090458,16.4225967541,15.5898876404,5.0,44.0,51.0,7.0,0.0,23.0,46.0,2.0,0.0,19.0,49.0,2.0,11.0,52.0,43.0,1.0,0,3
1632,289.0,35,10.1701884025,14.6579356321,14.7202998847,16.2745098039,0.0,47.0,30.0,0.0,1.0,53.0,32.0,0.0,3.0,52.0,29.0,0.0,0.0,46.0,57.0,4.0,0,1
1633,273.0,30,10.3085050166,13.8022790639,16.2258852259,15.4188034188,0.0,27.0,51.0,0.0,4.0,55.0,42.0,0.0,1.0,25.0,44.0,0.0,0.0,22.0,61.0,2.0,0,1
1634,202.5,55,9.2908814086,13.2015001165,17.6139917695,13.2181069959,0.0,33.0,54.0,10.0,0.0,10.0,42.0,7.0,0.0,26.0,43.0,5.0,0.0,36.0,5.0,0.0,0,7
1635,264.5,44,10.5303681582,15.6297440727,15.243226213,16.220541903,4.0,59.0,27.0,0.0,0.0,37.0,34.0,0.0,0.0,27.0,21.0,0.0,0.0,52.0,49.0,27.0,0,2
1636,259.0,66,9.31442147117,13.2912553219,15.6306306306,17.4279279279,0.0,10.0,34.0,0.0,0.0,31.0,27.0,13.0,24.0,59.0,56.0,6.0,7.0,11.0,45.0,0.0,0,4
