area,width,contours,radius,circle_dist,rect_dist,hull_radius,aspect_ratio,centroid_x,centroid_y,corners,circles,angle,weight_0_0,weight_0_1,weight_0_2,weight_0_3,weight_0_4,weight_0_5,weight_0_6,weight_0_7,weight_1_0,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_1_7,weight_2_0,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_2_7,weight_3_0,weight_3_1,weight_3_2,weight_3_3,weight_3_4,weight_3_5,weight_3_6,weight_3_7,weight_4_0,weight_4_1,weight_4_2,weight_4_3,weight_4_4,weight_4_5,weight_4_6,weight_4_7,weight_5_0,weight_5_1,weight_5_2,weight_5_3,weight_5_4,weight_5_5,weight_5_6,weight_5_7,weight_6_0,weight_6_1,weight_6_2,weight_6_3,weight_6_4,weight_6_5,weight_6_6,weight_6_7,weight_7_0,weight_7_1,weight_7_2,weight_7_3,weight_7_4,weight_7_5,weight_7_6,weight_7_7,num_holes,label
280.0,19,36,9.73330955487,0.742723067762,0.199106679244,13.6189025329,0.602459031089,18.2785714286,15.2470238095,21,0,87.709389925,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,12.0,10.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,6.0,0.0,0,1
166.5,21,63,9.82956428334,0.703464848466,0.134267082261,13.3890727793,0.602898516863,17.0660660661,14.5635635636,23,3,79.6951522827,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,8.0,13.0,14.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,13.0,14.0,0.0,0.0,1,9
295.5,20,35,9.86098523664,0.541126806512,0.208605803913,12.9834843508,1.71186437937,16.4444444444,12.6796390299,26,2,-80.134185791,0.0,0.0,0.0,0.0,11.0,16.0,7.0,0.0,0.0,0.0,6.0,16.0,11.0,16.0,7.0,0.0,0.0,0.0,14.0,8.0,0.0,15.0,0.0,0.0,0.0,8.0,16.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,11.0,15.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1,9
458.5,21,34,12.893565982,0.773493023427,0.0706896551724,13.9894222245,0.689655172414,15.6179571065,14.9672846238,31,2,90.0,0.0,0.0,15.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,16.0,15.0,12.0,13.0,8.0,0.0,0.0,0.0,16.0,12.0,0.0,6.0,10.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,12.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,16.0,13.0,16.0,6.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,1,0
329.5,19,32,10.4769790586,0.848826363157,0.134753499335,13.041459294,1.76033070103,16.3677288821,13.4061709661,18,0,-81.8698959351,0.0,0.0,0.0,7.0,15.0,16.0,7.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,14.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,16.0,11.0,15.0,9.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,1,9
270.5,16,36,8.85492067232,1.16879411333,0.0919540229885,13.8602673137,0.51724137931,14.8866296981,14.2224276032,25,1,90.0,0.0,0.0,9.0,15.0,16.0,7.0,0.0,0.0,0.0,0.0,16.0,9.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,2,8
227.5,18,36,10.0491783097,1.08461146403,0.0101419878296,15.0678432821,0.586206896552,18.4036630037,15.0805860806,21,4,90.0,0.0,0.0,9.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,8.0,9.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,11.0,0.0,0,3
191.5,19,52,9.66996832911,0.966718913595,0.103393677634,13.4754554474,0.589380581561,17.3568320279,15.8694516971,24,3,86.9872126579,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,9.0,15.0,16.0,15.0,0.0,0.0,1,9
260.0,21,54,9.6733032113,0.770309924565,0.0961729112052,14.5249748386,0.611842131812,16.1230769231,15.9762820513,20,3,84.2894067764,0.0,0.0,12.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,9.0,12.0,12.0,13.0,13.0,0.0,0.0,0.0,6.0,12.0,14.0,14.0,0.0,0.0,0,5
353.5,20,37,10.7907188449,0.735295837085,0.0980036297641,14.2160245493,0.655172413793,15.9231494578,14.5563413484,28,0,90.0,0.0,0.0,6.0,13.0,16.0,11.0,0.0,0.0,0.0,11.0,16.0,11.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,13.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,9.0,0.0,0.0,0.0,0.0,7.0,13.0,6.0,13.0,0.0,0.0,0.0,0.0,8.0,13.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,6.0,0.0,0.0,2,8
193.0,19,54,8.57234393483,0.640549524049,0.169090305435,12.012344145,1.30472106178,16.3816925734,16.0172711572,26,1,-55.007976532,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,6.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,14.0,6.0,7.0,16.0,0.0,0.0,0.0,0.0,9.0,13.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0,4
231.5,22,46,10.95511637,0.581375907823,0.0430712011009,14.7572706051,0.570512805726,15.5932325414,16.592512599,20,2,78.6900672913,0.0,0.0,9.0,16.0,12.0,0.0,0.0,0.0,0.0,10.0,16.0,10.0,15.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,14.0,14.0,11.0,0.0,0.0,0.0,8.0,15.0,14.0,10.0,0.0,0.0,0,2
198.0,23,74,9.51119982752,0.426166955056,0.102547754279,12.8727484429,1.63228696043,14.9797979798,16.2845117845,30,3,-61.3895378113,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,9.0,8.0,0.0,8.0,7.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,9.0,0.0,9.0,15.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,4
271.5,25,44,9.4695323268,0.557042300822,0.238790700136,15.1796385996,0.523385274316,16.7434008594,18.2338858195,20,0,59.4207763672,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,8.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,12.0,7.0,0.0,0.0,0.0,15.0,16.0,16.0,16.0,15.0,0,1
277.5,21,51,10.1194318886,0.875352187005,0.0189655172414,15.1317505031,0.689655172414,17.3903903904,14.9801801802,27,5,90.0,0.0,0.0,12.0,14.0,16.0,11.0,0.0,0.0,0.0,0.0,15.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,15.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,0.0,0.0,0,3
227.5,18,44,9.1357648266,0.813458598025,0.158215010142,12.3886560769,0.586206896552,18.8380952381,13.6021978022,24,1,90.0,0.0,0.0,0.0,9.0,13.0,16.0,7.0,0.0,0.0,0.0,11.0,13.0,9.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,8.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0,7
269.5,23,45,10.5505584119,0.670818355181,0.124074710949,15.7495194333,0.708454767201,15.5924551639,17.1348175634,20,1,87.5104472637,0.0,0.0,12.0,16.0,10.0,0.0,0.0,0.0,0.0,8.0,16.0,10.0,16.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,13.0,12.0,9.0,0.0,0.0,0.0,16.0,16.0,13.0,15.0,16.0,0.0,0,2
238.5,19,52,10.086092032,1.06889245731,0.0344827586207,13.8572951108,0.620689655172,16.8805031447,16.106219427,24,1,90.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,16.0,6.0,0.0,0.0,0.0,14.0,16.0,13.0,8.0,0.0,0.0,0,3
200.0,21,42,10.3157084972,0.719380342775,0.210969967319,13.8075415504,1.86111111712,13.3058333333,12.4075,25,3,-69.1455383301,0.0,0.0,9.0,16.0,13.0,15.0,0.0,0.0,0.0,0.0,16.0,11.0,10.0,12.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0,5
258.5,21,42,10.8623543059,0.627070475782,0.135694568604,12.9208209548,0.599721083288,15.3610573823,18.3507414571,21,3,77.7352266312,0.0,0.0,0.0,6.0,14.0,7.0,0.0,0.0,0.0,0.0,7.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,12.0,14.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,7.0,0.0,1,6
252.0,18,30,9.66806268154,0.966718913595,0.103448275862,13.5878903873,0.586206896552,12.6388888889,14.294973545,16,0,90.0,0.0,0.0,13.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,12.0,9.0,0.0,0.0,0.0,8.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,6.0,0.0,0.0,0.0,0,5
204.5,21,49,9.36319045166,0.633436673506,0.128924232758,13.5580814288,1.86046510576,16.5680521597,14.0374898126,25,1,-78.690071106,0.0,0.0,0.0,11.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0,7
361.0,19,33,9.4058553808,1.00208667873,0.0708812260536,13.7068008351,0.620689655172,15.2082179132,14.444598338,18,0,90.0,0.0,0.0,0.0,12.0,16.0,15.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,16.0,12.0,14.0,11.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,15.0,7.0,0.0,0.0,0.0,0.0,12.0,10.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,1,8
214.0,19,41,9.82008817599,0.98243792032,0.11877394636,13.8700451338,0.620689655172,14.6479750779,13.1923676012,21,2,90.0,0.0,0.0,7.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,15.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,8.0,0.0,0.0,0.0,0,5
425.5,19,35,11.7976112279,0.998156927045,0.0689655172414,12.5098226846,0.620689655172,16.1104582844,15.544457501,31,4,90.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,9.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,8.0,0.0,0.0,1,0
223.0,20,41,9.67263281464,0.827605704078,0.22291807496,15.0124587924,0.607033679016,15.9192825112,17.3393124066,23,1,87.3974378109,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0,2
469.0,20,30,12.9206353816,0.722563441637,0.0508166969147,13.2436403776,0.655172413793,15.2078891258,15.6385927505,30,2,90.0,0.0,0.0,12.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,16.0,9.0,7.0,14.0,6.0,0.0,0.0,8.0,15.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,11.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,10.0,14.0,13.0,0.0,0.0,0.0,0.0,9.0,16.0,15.0,0.0,0.0,0.0,1,0
322.0,19,35,11.1230960412,1.12390898085,0.0229885057471,14.1789397548,0.620689655172,16.3633540373,13.1599378882,27,1,90.0,0.0,0.0,9.0,15.0,16.0,6.0,0.0,0.0,0.0,7.0,16.0,12.0,11.0,13.0,0.0,0.0,0.0,7.0,16.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,13.0,0.0,0.0,1,9
300.5,19,39,11.2761332662,0.884194128288,0.201149425287,12.0904195929,0.620689655172,14.7365501941,19.2007764836,19,2,90.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,16.0,10.0,10.0,16.0,8.0,0.0,0.0,0.0,16.0,11.0,12.0,16.0,6.0,0.0,0.0,0.0,8.0,16.0,16.0,9.0,0.0,0.0,1,6
217.5,18,45,9.8622877737,0.923491645101,0.116795079235,13.4817091982,2.00986833874,13.6275862069,14.3103448276,25,1,-75.256439209,0.0,0.0,0.0,14.0,16.0,12.0,0.0,0.0,0.0,0.0,15.0,14.0,9.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0,5
216.0,19,46,9.6184918642,0.872404873244,0.226053639847,12.6265045407,0.620689655172,18.3240740741,13.2816358025,22,1,90.0,0.0,0.0,0.0,10.0,12.0,12.0,10.0,0.0,0.0,0.0,6.0,8.0,8.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,0.0,0.0,0.0,0.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0,7
220.5,18,25,9.33548072534,0.628760269005,0.222242180996,13.5701125547,0.566347393846,18.5835222978,15.433106576,16,0,87.709389925,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,12.0,15.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0,1
221.0,21,42,9.82828403096,0.811690209769,0.145112834788,14.6428660004,0.638796021014,15.0467571644,18.0052790347,20,1,87.1375949383,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,14.0,12.0,6.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,9.0,0.0,0,2
239.5,23,44,10.1393022976,0.665557034748,0.10661585704,15.8145959478,0.653846244943,15.0542797495,16.6096033403,22,2,84.8055710793,0.0,0.0,15.0,16.0,12.0,0.0,0.0,0.0,0.0,12.0,15.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,9.0,8.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,0.0,0,2
222.0,20,66,10.4658890189,0.639802871229,0.0980036297641,12.9775213066,0.655172413793,13.7912912913,15.4992492492,38,3,90.0,0.0,0.0,6.0,15.0,12.0,0.0,0.0,0.0,0.0,7.0,16.0,6.0,6.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,12.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,14.0,9.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,12.0,7.0,0.0,0.0,0.0,1,0
295.0,20,42,11.1591744457,0.700281749604,0.172413793103,13.8480524763,0.655172413793,16.0175141243,19.3644067797,23,2,90.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,12.0,15.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,12.0,10.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,11.0,12.0,12.0,0.0,0.0,1,6
230.5,17,41,11.9456800493,1.35779060825,0.0193965517241,13.6427684893,0.551724137931,17.694143167,12.748373102,23,3,90.0,0.0,0.0,0.0,14.0,15.0,8.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,14.0,14.0,13.0,0.0,0.0,1,9
252.5,22,42,8.94920891189,0.589267888472,0.0829319868982,14.2424721948,0.502958612486,13.6580858086,15.9188118812,26,0,72.2553272247,0.0,0.0,7.0,15.0,8.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,12.0,14.0,11.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,12.0,8.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,11.0,0.0,0,2
259.0,17,46,9.75446376625,1.38763216008,0.0109037728391,13.440270381,0.520754689316,16.9375804376,14.5694980695,23,2,86.8201699257,0.0,0.0,0.0,13.0,16.0,16.0,0.0,0.0,0.0,0.0,12.0,16.0,12.0,7.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,7.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,7.0,0.0,0.0,0,5
260.0,18,44,9.68899877318,0.994227175364,0.0405679513185,14.0217074518,0.586206896552,17.9974358974,14.2961538462,19,3,90.0,0.0,0.0,0.0,13.0,16.0,16.0,8.0,0.0,0.0,0.0,15.0,14.0,13.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0,3
254.5,19,39,8.63914115216,0.754512322806,0.2030651341,12.4160584227,0.620689655172,16.4223968566,14.094302554,27,1,90.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,12.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,12.0,0.0,0.0,0.0,12.0,16.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0,1
